"","permit","fishery","red","king","coho","pink","chum","flounder","mailing","status","city"
"3277",13497,"KASILOF DIPNET",19,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3278",13499,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","NINILCHIK"
"3279",13502,"KASILOF DIPNET",9,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"3280",13503,"KASILOF DIPNET",15,0,0,1,0,0,0,"HARVEST REPORTED","KASILOF"
"3281",13504,"KASILOF DIPNET",42,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"3282",13598,"KASILOF DIPNET",4,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3283",13599,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3284",13600,"KASILOF DIPNET",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3285",13601,"KASILOF GILLNET",8,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3286",13603,"KASILOF GILLNET",15,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3287",13604,"KASILOF GILLNET",33,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"3288",13605,"KASILOF GILLNET",18,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3289",13607,"KASILOF GILLNET",35,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3290",13608,"KASILOF GILLNET",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3291",13609,"KASILOF GILLNET",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3292",13610,"KASILOF GILLNET",25,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3293",13611,"KASILOF GILLNET",19,0,0,0,0,0,1,"HARVEST REPORTED","TRAPPER CREEK"
"3294",13616,"KASILOF GILLNET",3,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3295",13617,"KASILOF GILLNET",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3296",13618,"KASILOF GILLNET",25,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3297",13619,"KASILOF DIPNET",7,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"3298",13619,"KASILOF GILLNET",63,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"3299",13620,"KASILOF GILLNET",25,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3300",13621,"KASILOF DIPNET",44,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3301",13626,"KASILOF GILLNET",0,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"3302",13629,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3303",13630,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"3304",13631,"KASILOF GILLNET",35,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3305",13633,"KASILOF GILLNET",13,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"3306",13633,"KENAI",11,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"3307",13636,"KASILOF GILLNET",31,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"3308",13637,"KASILOF DIPNET",20,0,0,10,0,6,0,"HARVEST REPORTED","KASILOF"
"3309",13637,"KENAI",4,0,0,0,0,3,0,"HARVEST REPORTED","KASILOF"
"3310",13639,"KASILOF GILLNET",25,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3311",13640,"KASILOF GILLNET",12,1,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3312",13640,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3313",13641,"KASILOF GILLNET",25,0,0,0,0,0,1,"HARVEST REPORTED","KASILOF"
"3314",13644,"KASILOF DIPNET",31,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3315",13647,"KASILOF DIPNET",12,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3316",13648,"KENAI",5,0,0,3,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"3317",13650,"KASILOF DIPNET",32,0,0,1,0,0,1,"HARVEST REPORTED","WASILLA"
"3318",13650,"KENAI",19,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"3319",13651,"KASILOF DIPNET",21,0,2,3,0,0,0,"HARVEST REPORTED","KASILOF"
"3320",13652,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3321",13654,"UNKNOWN",8,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3322",13656,"KASILOF DIPNET",2,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3323",13657,"KASILOF DIPNET",14,0,0,0,0,0,2,"HARVEST REPORTED","CHUGIAK"
"3324",13665,"KASILOF DIPNET",4,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3325",13670,"KASILOF DIPNET",0,0,0,0,0,1,1,"HARVEST REPORTED","FAIRBANKS"
"3326",13675,"KASILOF DIPNET",14,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"3327",13680,"KASILOF DIPNET",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3328",13681,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3329",13682,"KASILOF DIPNET",25,0,0,2,4,6,0,"HARVEST REPORTED","ANCHOR POINT"
"3330",13683,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3331",13685,"KENAI",95,0,0,3,0,0,0,"HARVEST REPORTED","HOMER"
"3332",13686,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3333",13687,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3334",13688,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","CHUGIAK"
"3335",13688,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","CHUGIAK"
"3336",13689,"KASILOF DIPNET",12,0,3,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3337",13698,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3338",13700,"KASILOF DIPNET",27,0,0,0,0,0,0,"HARVEST REPORTED","HOOPER BAY"
"3339",13701,"KENAI",33,0,0,1,0,0,0,"HARVEST REPORTED","KENAI"
"3340",13702,"FISH CREEK",21,0,0,1,1,0,2,"HARVEST REPORTED","WASILLA"
"3341",13702,"KENAI",0,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"3342",13703,"FISH CREEK",15,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"3343",13703,"KENAI",0,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"3344",13704,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"3345",13706,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"3346",13712,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3347",13718,"KENAI",33,0,0,1,0,1,0,"HARVEST REPORTED","EAGLE RIVER"
"3348",13720,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3349",13721,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3350",13723,"KENAI",25,0,0,2,0,0,0,"HARVEST REPORTED","KENAI"
"3351",13725,"KENAI",7,0,0,2,0,0,0,"HARVEST REPORTED","TRAPPER CREEK"
"3352",13726,"KENAI",33,0,0,0,0,0,0,"HARVEST REPORTED","GLENNALLEN"
"3353",13727,"KENAI",2,0,0,2,0,0,1,"HARVEST REPORTED","KENAI"
"3354",13731,"KENAI",3,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3355",13801,"KENAI",12,0,0,1,0,0,0,"HARVEST REPORTED",""
"3356",13804,"KENAI",57,0,0,2,0,1,0,"HARVEST REPORTED",""
"3357",13807,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED",""
"3358",13811,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED",""
"3359",13816,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"3360",13816,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED",""
"3361",13817,"KENAI",26,0,0,7,0,0,0,"HARVEST REPORTED",""
"3362",13818,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"3363",13820,"KENAI",12,0,1,0,0,2,0,"HARVEST REPORTED",""
"3364",13821,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3365",13824,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3366",13829,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED",""
"3367",13830,"KENAI",9,0,0,1,0,0,0,"HARVEST REPORTED",""
"3368",13831,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3369",13834,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3370",13835,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED",""
"3371",13838,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED",""
"3372",13847,"KENAI",4,0,0,2,0,0,0,"HARVEST REPORTED",""
"3373",13848,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED",""
"3374",13851,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3375",13859,"KENAI",11,0,0,0,0,1,0,"HARVEST REPORTED",""
"3376",13863,"KENAI",65,0,0,0,0,0,0,"HARVEST REPORTED",""
"3377",13869,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3378",13871,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED",""
"3379",13879,"KASILOF DIPNET",17,0,0,3,0,0,0,"HARVEST REPORTED",""
"3380",13879,"KENAI",16,0,0,9,0,0,0,"HARVEST REPORTED",""
"3381",13881,"KENAI",9,0,0,1,0,0,0,"HARVEST REPORTED",""
"3382",13883,"KENAI",21,0,3,0,0,0,0,"HARVEST REPORTED",""
"3383",13885,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3384",13887,"KENAI",24,0,0,1,0,0,0,"HARVEST REPORTED",""
"3385",13888,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3386",13891,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3387",13897,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3388",13898,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3389",13899,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED",""
"3390",13902,"KENAI",17,0,0,5,0,0,0,"HARVEST REPORTED",""
"3391",13906,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"3392",13907,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3393",13910,"KENAI",15,0,1,1,0,0,0,"HARVEST REPORTED",""
"3394",13911,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3395",13913,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3396",13914,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3397",13916,"KENAI",3,0,2,8,0,0,0,"HARVEST REPORTED",""
"3398",13918,"KENAI",16,0,0,4,0,0,0,"HARVEST REPORTED",""
"3399",13919,"KASILOF DIPNET",14,0,0,4,0,0,0,"HARVEST REPORTED",""
"3400",13919,"KENAI",10,0,0,2,0,0,0,"HARVEST REPORTED",""
"3401",13920,"KENAI",10,0,0,6,0,0,0,"HARVEST REPORTED",""
"3402",13925,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3403",13927,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3404",13928,"KENAI",9,0,0,2,0,0,0,"HARVEST REPORTED",""
"3405",13932,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3406",13937,"KASILOF DIPNET",64,0,0,1,0,0,0,"HARVEST REPORTED",""
"3407",13938,"KASILOF DIPNET",61,0,0,2,0,0,0,"HARVEST REPORTED",""
"3408",14002,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3409",14006,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3410",14007,"KENAI",6,0,0,0,0,2,0,"HARVEST REPORTED","ANCHORAGE"
"3411",14008,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3412",14010,"KENAI",19,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3413",14015,"KENAI",41,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3414",14017,"KENAI",49,0,0,1,0,0,0,"HARVEST REPORTED","KENAI"
"3415",14018,"KENAI",16,0,2,3,0,0,0,"HARVEST REPORTED","KENAI"
"3416",14023,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3417",14030,"KENAI",27,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3418",14031,"KENAI",5,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3419",14034,"KENAI",29,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3420",14035,"KENAI",8,0,0,7,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3421",14037,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3422",14041,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3423",14042,"KENAI",5,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3424",14044,"KENAI",8,0,0,1,0,0,0,"HARVEST REPORTED","HOMER"
"3425",14046,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"3426",14048,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"3427",14050,"KENAI",18,0,1,1,0,0,0,"HARVEST REPORTED","HOMER"
"3428",14051,"KENAI",15,0,0,1,0,0,0,"HARVEST REPORTED","HOMER"
"3429",14052,"KENAI",6,0,0,1,0,0,0,"HARVEST REPORTED","KENAI"
"3430",14053,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3431",14054,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3432",14055,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3433",14056,"KENAI",20,0,0,0,0,1,0,"HARVEST REPORTED","KENAI"
"3434",14057,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3435",14060,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3436",14062,"KENAI",2,0,0,2,0,0,0,"HARVEST REPORTED","KENAI"
"3437",14063,"KENAI",5,0,1,10,0,0,0,"HARVEST REPORTED","KENAI"
"3438",14064,"KASILOF DIPNET",39,0,0,0,0,3,0,"HARVEST REPORTED","PALMER"
"3439",14065,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"3440",14067,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3441",14070,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3442",14072,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3443",14073,"KENAI",12,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3444",14074,"KENAI",34,0,0,3,0,0,0,"HARVEST REPORTED","KENAI"
"3445",14077,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3446",14081,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3447",14084,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3448",14086,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3449",14087,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3450",14091,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED",""
"3451",14095,"KENAI",18,0,0,3,3,0,0,"HARVEST REPORTED",""
"3452",14096,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3453",14099,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3454",14201,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED",""
"3455",14201,"KENAI",13,0,0,3,0,2,0,"HARVEST REPORTED",""
"3456",14203,"KENAI",62,0,0,0,0,0,0,"HARVEST REPORTED",""
"3457",14204,"KENAI",19,0,0,0,0,1,0,"HARVEST REPORTED",""
"3458",14205,"KENAI",0,0,0,0,0,5,0,"HARVEST REPORTED",""
"3459",14208,"KENAI",30,0,0,2,0,0,0,"HARVEST REPORTED",""
"3460",14210,"KASILOF GILLNET",12,1,0,0,0,0,0,"HARVEST REPORTED",""
"3461",14212,"KASILOF GILLNET",31,0,0,0,0,0,0,"HARVEST REPORTED",""
"3462",14214,"KASILOF GILLNET",26,0,0,0,0,0,0,"HARVEST REPORTED",""
"3463",14215,"KASILOF GILLNET",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3464",14216,"KASILOF GILLNET",11,1,0,0,0,0,0,"HARVEST REPORTED",""
"3465",14217,"KASILOF DIPNET",23,0,0,0,0,0,0,"HARVEST REPORTED",""
"3466",14218,"KASILOF GILLNET",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3467",14220,"KASILOF GILLNET",44,0,0,1,0,0,0,"HARVEST REPORTED",""
"3468",14222,"KENAI",13,0,0,1,0,0,0,"HARVEST REPORTED",""
"3469",14225,"KENAI",24,0,0,0,0,1,0,"HARVEST REPORTED",""
"3470",14225,"UNKNOWN",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"3471",14226,"KASILOF GILLNET",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"3472",14229,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3473",14230,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3474",14233,"KENAI",12,0,1,0,0,0,0,"HARVEST REPORTED",""
"3475",14234,"KENAI",19,0,0,1,0,0,0,"HARVEST REPORTED",""
"3476",14235,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED",""
"3477",14236,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3478",14236,"KENAI",25,0,2,2,0,0,0,"HARVEST REPORTED",""
"3479",14239,"KASILOF DIPNET",41,0,1,0,0,0,0,"HARVEST REPORTED",""
"3480",14240,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED",""
"3481",14245,"KENAI",27,0,0,0,0,0,0,"HARVEST REPORTED",""
"3482",14251,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED",""
"3483",14251,"UNKNOWN",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3484",14253,"KENAI",23,0,0,0,0,0,0,"HARVEST REPORTED",""
"3485",14254,"KENAI",10,0,0,1,0,0,0,"HARVEST REPORTED",""
"3486",14256,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED",""
"3487",14257,"KENAI",5,0,0,8,0,0,0,"HARVEST REPORTED",""
"3488",14259,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"3489",14260,"KENAI",43,0,0,2,0,7,0,"HARVEST REPORTED",""
"3490",14261,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3491",14262,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED",""
"3492",14263,"KENAI",7,0,0,1,0,0,0,"HARVEST REPORTED",""
"3493",14264,"KASILOF GILLNET",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3494",14268,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED",""
"3495",14272,"KASILOF DIPNET",11,0,0,0,0,2,0,"HARVEST REPORTED",""
"3496",14272,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED",""
"3497",14274,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3498",14275,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED",""
"3499",14276,"KASILOF DIPNET",13,0,0,0,0,0,0,"HARVEST REPORTED",""
"3500",14277,"KENAI",27,0,0,6,1,0,0,"HARVEST REPORTED",""
"3501",14278,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3502",14280,"KENAI",41,0,0,0,0,0,0,"HARVEST REPORTED",""
"3503",14281,"KENAI",17,0,0,7,0,0,0,"HARVEST REPORTED",""
"3504",14282,"KENAI",21,0,0,1,0,0,0,"HARVEST REPORTED",""
"3505",14286,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"3506",14287,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED",""
"3507",14289,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3508",14293,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3509",14294,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED",""
"3510",14295,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"3511",14299,"KENAI",12,0,0,0,0,4,0,"HARVEST REPORTED",""
"3512",14503,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3513",14506,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED",""
"3514",14507,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED",""
"3515",14508,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED",""
"3516",14518,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3517",14520,"KENAI",37,0,0,10,0,0,0,"HARVEST REPORTED",""
"3518",14521,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"3519",14523,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED",""
"3520",14525,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"3521",14526,"KENAI",32,0,0,0,0,0,0,"HARVEST REPORTED",""
"3522",14528,"KENAI",34,0,0,0,0,0,0,"HARVEST REPORTED",""
"3523",14529,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED",""
"3524",14531,"KENAI",29,0,0,0,0,1,0,"HARVEST REPORTED",""
"3525",14532,"KENAI",28,0,0,0,0,0,0,"HARVEST REPORTED",""
"3526",14532,"UNKNOWN",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"3527",14534,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED",""
"3528",14538,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED",""
"3529",14540,"KASILOF DIPNET",9,0,2,1,0,0,0,"HARVEST REPORTED",""
"3530",14540,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3531",14543,"KENAI",55,0,0,1,0,2,0,"HARVEST REPORTED",""
"3532",14544,"KENAI",55,0,0,0,0,0,0,"HARVEST REPORTED",""
"3533",14546,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"3534",14547,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED",""
"3535",14549,"KENAI",38,0,0,0,0,0,0,"HARVEST REPORTED",""
"3536",14554,"KENAI",8,0,1,0,0,0,0,"HARVEST REPORTED",""
"3537",14558,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"3538",14565,"KENAI",16,0,0,2,0,0,0,"HARVEST REPORTED",""
"3539",14566,"KENAI",32,0,0,0,0,1,0,"HARVEST REPORTED",""
"3540",14569,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED",""
"3541",14570,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"3542",14571,"KENAI",37,0,0,0,0,0,0,"HARVEST REPORTED",""
"3543",14576,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED",""
"3544",14580,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED",""
"3545",14582,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3546",14583,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3547",14584,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","NIKISKI"
"3548",14585,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3549",14590,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED",""
"3550",14594,"KENAI",23,0,0,2,0,0,0,"HARVEST REPORTED","PALMER"
"3551",14596,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3552",14596,"UNKNOWN",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3553",14600,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"3554",14601,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","HOMER"
"3555",14603,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"3556",14606,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","VALDEZ"
"3557",14607,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3558",14608,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3559",14609,"KASILOF DIPNET",55,0,0,0,0,0,2,"HARVEST REPORTED","KENAI"
"3560",14613,"KENAI",21,0,0,4,0,0,0,"HARVEST REPORTED","NIKISKI"
"3561",14616,"KENAI",8,0,0,2,0,0,0,"HARVEST REPORTED","HOMER"
"3562",14617,"KENAI",9,0,1,0,0,0,0,"HARVEST REPORTED","KENAI"
"3563",14618,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"3564",14622,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3565",14623,"KENAI",8,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"3566",14624,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3567",14624,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3568",14626,"KENAI",5,0,0,4,0,0,0,"HARVEST REPORTED","KENAI"
"3569",14627,"KENAI",5,0,0,2,0,0,0,"HARVEST REPORTED","KASILOF"
"3570",14628,"KENAI",5,0,0,2,0,0,0,"HARVEST REPORTED","KENAI"
"3571",14630,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"3572",14632,"KENAI",5,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3573",14633,"KENAI",7,0,0,3,0,3,0,"HARVEST REPORTED","KENAI"
"3574",14634,"KENAI",5,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"3575",14636,"KENAI",9,0,0,1,0,0,0,"HARVEST REPORTED","HOMER"
"3576",14638,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3577",14702,"KENAI",24,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3578",14705,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3579",14706,"KENAI",18,0,0,1,0,0,0,"HARVEST REPORTED","KENAI"
"3580",14706,"UNKNOWN",16,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"3581",14707,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"3582",14709,"KENAI",15,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
