PERMIT,HARVDATE,LOCATION,POTS,SOAKTIME,SHRIMP,STATAREA,GALLONS_PER_POT,POT_DAYS,WEEK
12241,6/17/2017,LONG BAY,3,6,0.25,476035,0,0.75,24
12287,8/13/2017,LONG BAY,4,23,0.3,476035,0,3.833333333,33
12312,6/4/2017,LONG BAY,2,24,0.25,476035,0,2,23
12312,7/20/2017,LONG BAY,4,22,0.25,476035,0,3.666666667,29
12334,5/29/2017,HEATHER,4,48,1,476035,0.5,8,22
12334,5/31/2017,HEATHER,4,48,1,476035,0.5,8,22
12334,6/3/2017,HEATHER,4,72,1,476035,0.5,12,22
12334,6/5/2017,HEATHER,4,48,1,476035,0.5,8,23
12334,6/9/2017,HEATHER,4,96,1,476035,0.5,16,23
12334,6/13/2017,HEATHER,4,96,0.5,476035,0,16,24
12334,6/16/2017,HEATHER,4,72,0.5,476035,0,12,24
12334,6/18/2017,HEATHER,4,48,1,476035,0.5,8,25
12334,6/20/2017,HEATHER,4,48,0.5,476035,0,8,25
12334,6/23/2017,HEATHER,4,72,0.5,476035,0,12,25
12334,6/27/2017,HEATHER,4,96,0.5,476035,0,16,26
12334,6/29/2017,HEATHER,4,48,0.5,476035,0,8,26
12334,7/4/2017,HEATHER,4,120,0.5,476035,0,20,27
12334,7/6/2017,HEATHER,4,48,0.5,476035,0,8,27
12334,7/9/2017,HEATHER,4,72,0.5,476035,0,12,28
12334,7/12/2017,HEATHER,4,72,0.5,476035,0,12,28
12334,7/16/2017,HEATHER,4,96,0.25,476035,0,16,29
12334,7/2/2017,HEATHER,3,96,0.25,476035,0,12,27
12334,5/27/2017,HEATHER BAY,4,48,1,476035,0.5,8,21
12344,6/15/2017,COLUMBIA BAY,1,8,0.1,476035,0,0.333333333,24
12344,7/7/2017,COLUMBIA BAY,1,8,0.1,476035,0,0.333333333,27
12344,8/13/2017,COLUMBIA BAY,1,8,0.1,476035,0,0.333333333,33
12491,7/17/2017,COLUMBIA BAY,4,72,2,476035,0.5,12,29
12496,7/1/2017,LONG BAY,4,24,1,476035,0.5,4,26
12525,7/1/2017,HEATHER BAY,4,6,0.25,476035,0,1,26
12525,7/2/2017,HEATHER BAY,4,6,0.15,476035,0,1,27
12525,7/24/2017,HEATHER BAY,4,6,1,476035,0.5,1,30
12525,7/5/2017,LONG BAY,4,5,0.05,476035,0,0.833333333,27
12538,6/17/2017,LONG BAY ENTRANCE,4,12,0.25,476035,0,2,24
12594,6/17/2017,HEATHER BAY,2,16,0.1,476035,0,1.333333333,24
12594,6/18/2017,HEATHER BAY,2,12,0,476035,0,1,25
12636,7/24/2017,HEATHER BAY,4,22,1,476035,0.5,3.666666667,30
12683,7/1/2017,LONG BAY,4,8,2,476035,0.5,1.333333333,26
12683,7/2/2017,LONG BAY,4,10,3,476035,1,1.666666667,27
12683,7/3/2017,LONG BAY,3,6,1,476035,0.5,0.75,27
12715,7/7/2017,LONGS BAY,4,6,2.5,476035,0.5,1,27
12715,7/8/2017,LONGS BAY,4,8,2.5,476035,0.5,1.333333333,27
12715,7/9/2017,LONGS BAY,4,10,2.5,476035,0.5,1.666666667,28
12715,7/28/2017,LONGS BAY,4,8,2.5,476035,0.5,1.333333333,30
12715,7/29/2017,LONGS BAY,4,6,2.25,476035,0.5,1,30
12715,7/30/2017,LONGS BAY,4,9,2.5,476035,0.5,1.5,31
12717,6/4/2017,COLUMBIA BAY,4,12,0.5,476035,0,2,23
12717,6/2/2017,LONG BAY,4,12,0.5,476035,0,2,22
12717,6/3/2017,LONG BAY,4,6,0.25,476035,0,1,22
12721,6/25/2017,COLUMBIA,2,24,1,476035,0.5,2,26
12721,6/26/2017,COLUMBIA,1,20,1,476035,1,0.833333333,26
12721,6/27/2017,COLUMBIA,1,20,1,476035,1,0.833333333,26
12771,7/30/2017,CHAMBERLAIN BAY,4,10,0.01,476035,0,1.666666667,31
12801,7/12/2017,GLACIER BAY,4,16,1,476035,0.5,2.666666667,28
12825,7/7/2017,LONG BAY,2,12,1,476035,0.5,1,27
12825,7/12/2017,LONG BAY,2,24,0,476035,0,2,28
12825,8/11/2017,LONG BAY,2,12,2,476035,1,1,32
12825,8/18/2017,LONG BAY,2,36,1,476035,0.5,3,33
12853,7/7/2017,LONG BAY,2,12,1,476035,0.5,1,27
12853,7/12/2017,LONG BAY,2,24,1,476035,0.5,2,28
12853,8/11/2017,LONG BAY,2,12,2,476035,1,1,32
12853,8/18/2017,LONG BAY,3,36,2,476035,0.5,4.5,33
12903,9/6/2017,COLUMBIA BAY (WEST),4,8,2,476035,0.5,1.333333333,36
12903,9/7/2017,COLUMBIA BAY (WEST),4,24,3,476035,1,4,36
12903,9/8/2017,COLUMBIA BAY (WEST),4,24,5,476035,1.5,4,36
12903,9/9/2017,COLUMBIA BAY (WEST),4,24,6,476035,1.5,4,36
12903,7/3/2017,GLACIER ISLAND,4,28,5,476035,1.5,4.666666667,27
12903,7/4/2017,GLACIER ISLAND,4,9,2,476035,0.5,1.5,27
12903,7/5/2017,GLACIER ISLAND,4,24,2,476035,0.5,4,27
12903,7/6/2017,GLACIER ISLAND,4,36,4,476035,1,6,27
12903,7/23/2017,GLACIER ISLAND,4,8,3,476035,1,1.333333333,30
12903,7/28/2017,GLACIER ISLAND,4,48,3,476035,1,8,30
12914,8/30/2017,LONG BAY,4,24,2.5,476035,0.5,4,35
12931,7/15/2017,LONG BAY,4,48,2,476035,0.5,8,28
12931,7/18/2017,LONG BAY,4,72,2,476035,0.5,12,29
12931,7/21/2017,LONG BAY,4,72,2,476035,0.5,12,29
12931,7/24/2017,LONG BAY,4,72,2,476035,0.5,12,30
13002,7/15/2017,ELF POINT,4,18,0.5,476035,0,3,28
13002,7/14/2017,LONG BAY,4,14,0.25,476035,0,2.333333333,28
13008,7/15/2017,HEATHER BAY,4,12,1,476035,0.5,2,28
13008,7/16/2017,HEATHER BAY,4,12,2,476035,0.5,2,29
13008,7/23/2017,HEATHER BAY,4,12,2,476035,0.5,2,30
13008,7/24/2017,HEATHER BAY,4,12,2,476035,0.5,2,30
13008,8/10/2017,HEATHER BAY,4,12,2,476035,0.5,2,32
13009,7/21/2017,LONG BAY,4,24,1,476035,0.5,4,29
13028,8/2/2017,ELF PT,4,24,4,476035,1,4,31
13028,8/4/2017,ELF PT,4,36,2,476035,0.5,6,31
13058,8/7/2017,LONG BAY,4,6,0.3,476035,0,1,32
13087,7/20/2017,LONG BAY,4,12,3,476035,1,2,29
13087,7/21/2017,LONG BAY,4,12,2.5,476035,0.5,2,29
13099,7/22/2017,LONG BAY,4,20,2,476035,0.5,3.333333333,29
13141,7/29/2017,LONG BAY,2,10,0.25,476035,0,0.833333333,30
13177,7/27/2017,HEATHER BAY,2,24,0.5,476035,0.5,2,30
13177,7/26/2017,LONG BAY,2,24,0.25,476035,0,2,30
13189,8/8/2017,HEATHER BAY (?),4,18,0,476035,0,3,32
1201,6/2/2017,WELLS BAY,4,24,2,476036,0.5,4,22
1202,4/16/2017,UNAKWIK,4,12,3,476036,1,2,16
1202,4/17/2017,UNAKWIK,4,12,4,476036,1,2,16
1202,4/18/2017,UNAKWIK,4,12,5,476036,1.5,2,16
1203,4/20/2017,UNAKWIK,4,24,1,476036,0.5,4,16
1203,4/18/2017,UNAKWIK,4,24,6,476036,1.5,4,16
1207,4/15/2017,WELLS BAY,4,4,3.5,476036,1,0.666666667,15
1207,4/16/2017,WELLS BAY,4,4,4.5,476036,1,0.666666667,16
1207,4/17/2017,WELLS BAY,4,8,3,476036,1,1.333333333,16
1207,4/29/2017,WELLS BAY,4,9,5.5,476036,1.5,1.5,17
1208,6/12/2017,UNAKWIK,4,24,3,476036,1,4,24
1208,6/14/2017,UNAKWIK,4,48,2,476036,0.5,8,24
1208,7/17/2017,WELLS BAY,4,24,2,476036,0.5,4,29
1208,7/19/2017,WELLS BAY,4,48,3,476036,1,8,29
1209,5/14/2017,WELLS BAY,4,12,2.5,476036,0.5,2,20
1209,5/27/2017,WELLS BAY,4,18,5,476036,1.5,3,21
1211,6/9/2017,WELLS BAY,4,24,2,476036,0.5,4,23
1211,6/10/2017,WELLS BAY,4,24,6,476036,1.5,4,23
1211,6/11/2017,WELLS BAY,4,8,2,476036,0.5,1.333333333,24
1211,6/22/2017,WELLS BAY,4,24,3,476036,1,4,25
1211,6/23/2017,WELLS BAY,4,24,0,476036,0,4,25
1211,7/7/2017,WELLS BAY,4,24,3,476036,1,4,27
1211,7/8/2017,WELLS BAY,3,24,2,476036,0.5,3,27
1211,7/9/2017,WELLS BAY,3,24,1,476036,0.5,3,28
1235,5/27/2017,WELLS BAY,4,24,4,476036,1,4,21
1235,5/28/2017,WELLS BAY,4,12,2,476036,0.5,2,22
1239,6/6/2017,UNAKWIK INLET,4,24,2,476036,0.5,4,23
1239,6/7/2017,UNAKWIK INLET,4,24,2,476036,0.5,4,23
1239,6/8/2017,UNAKWIK INLET,4,24,3,476036,1,4,23
1239,7/6/2017,UNAKWIK INLET,4,12,3,476036,1,2,27
1239,7/7/2017,UNAKWIK INLET,4,24,4,476036,1,4,27
1239,6/1/2017,WELLS BAY,4,24,2,476036,0.5,4,22
1239,6/2/2017,WELLS BAY,4,24,2,476036,0.5,4,22
1239,6/3/2017,WELLS BAY,4,24,2,476036,0.5,4,22
1239,6/4/2017,WELLS BAY,4,24,1,476036,0.5,4,23
1239,6/5/2017,WELLS BAY,4,24,1,476036,0.5,4,23
1356,7/21/2017,UNAKWIK INLET,4,17,1,476036,0.5,2.833333333,29
1356,7/19/2017,"UNAKWIK INLET,SIWASH",4,29,4,476036,1,4.833333333,29
1356,7/20/2017,"UNAKWIK INLET,SIWASH",4,12,1.5,476036,0.5,2,29
1356,7/22/2017,"UNAKWIK INLET,SIWASH",4,26,4,476036,1,4.333333333,29
1356,7/23/2017,"UNAKWIK INLET,SIWASH",4,11,1.5,476036,0.5,1.833333333,30
10002,5/30/2017,UNAKWIK,3,24,4,476036,1.5,3,22
10002,5/31/2017,UNAKWIK,3,24,6,476036,2,3,22
10002,6/1/2017,UNAKWIK,3,24,4,476036,1.5,3,22
10002,6/2/2017,UNAKWIK,3,24,1,476036,0.5,3,22
10007,4/16/2017,UNAKWIK BAY,4,5,5,476036,1.5,0.833333333,16
10008,4/15/2017,UNAKWIK,2,3,0.25,476036,0,0.25,15
10008,4/16/2017,UNAKWIK,4,17,1.65,476036,0.5,2.833333333,16
10008,4/23/2017,UNAKWIK,4,15,2,476036,0.5,2.5,17
10008,4/22/2017,WELLS BAY,4,14,1.25,476036,0.5,2.333333333,16
10010,6/15/2017,WELLS BAY,4,12,4,476036,1,2,24
10010,6/16/2017,WELLS BAY,4,24,5,476036,1.5,4,24
10010,6/17/2017,WELLS BAY,4,24,6,476036,1.5,4,24
10010,6/18/2017,WELLS BAY,4,24,9,476036,2.5,4,25
10010,6/19/2017,WELLS BAY,4,12,4,476036,1,2,25
10010,7/18/2017,WELLS BAY,4,12,3,476036,1,2,29
10010,7/19/2017,WELLS BAY,4,24,6,476036,1.5,4,29
10010,7/20/2017,WELLS BAY,4,24,9,476036,2.5,4,29
10010,7/21/2017,WELLS BAY,4,24,7,476036,2,4,29
10010,7/22/2017,WELLS BAY,4,12,5,476036,1.5,2,29
10011,4/17/2017,UNAKWIK,3,72,5,476036,1.5,9,16
10014,7/30/2017,UNAKWIK,4,12,3,476036,1,2,31
10015,6/3/2017,UNAKWIK,4,4,4,476036,1,0.666666667,22
10017,4/22/2017,CEDAR BAY,4,5,2.5,476036,0.5,0.833333333,16
10017,4/23/2017,CEDAR BAY,4,16,3.5,476036,1,2.666666667,17
10017,4/23/2017,UNAKWIK INLET,4,7,0.5,476036,0,1.166666667,17
10025,6/10/2017,UNAKWIK,4,8,1,476036,0.5,1.333333333,23
10025,5/5/2017,WELLS BAY,4,12,1,476036,0.5,2,18
10025,5/6/2017,WELLS BAY,4,12,1,476036,0.5,2,18
10025,6/9/2017,WELLS BAY,4,10,1,476036,0.5,1.666666667,23
10025,6/16/2017,WELLS BAY,4,10,2,476036,0.5,1.666666667,24
10025,6/17/2017,WELLS BAY,4,10,1,476036,0.5,1.666666667,24
10025,7/1/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,26
10025,7/2/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,27
10025,7/3/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,27
10025,7/4/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,27
10025,8/12/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,32
10025,8/13/2017,WELLS BAY,4,8,1,476036,0.5,1.333333333,33
10032,4/21/2017,UNAQWIK,4,7,2,476036,0.5,1.166666667,16
10032,6/19/2017,UNAQWIK,4,8,2,476036,0.5,1.333333333,25
10032,6/26/2017,UNAQWIK,4,8,3,476036,1,1.333333333,26
10032,6/27/2017,UNAQWIK,4,23,4,476036,1,3.833333333,26
10032,6/28/2017,UNAQWIK,4,12,3,476036,1,2,26
10032,6/18/2017,WELLS BAY,4,8,4,476036,1,1.333333333,25
10052,4/15/2017,WELLS BAY,3,3,1,476036,0.5,0.375,15
10052,5/11/2017,WELLS BAY,3,5,4,476036,1.5,0.625,19
10052,5/12/2017,WELLS BAY,3,13,4,476036,1.5,1.625,19
10052,5/13/2017,WELLS BAY,3,13,4,476036,1.5,1.625,19
10063,4/15/2017,WELLS BAY,4,8,3,476036,1,1.333333333,15
10063,4/16/2017,WELLS BAY,4,12,3.5,476036,1,2,16
10072,4/26/2017,UNAKWIK INLET,4,48,3,476036,1,8,17
10092,4/28/2017,UNAKWIK,4,8,1,476036,0.5,1.333333333,17
10092,4/16/2017,WELLS,4,4,5,476036,1.5,0.666666667,16
10092,4/17/2017,WELLS,4,12,5.5,476036,1.5,2,16
10092,4/21/2017,WELLS,4,4,2,476036,0.5,0.666666667,16
10092,4/22/2017,WELLS,4,8,5,476036,1.5,1.333333333,16
10092,4/23/2017,WELLS,4,8,2,476036,0.5,1.333333333,17
10092,4/24/2017,WELLS,4,8,2.5,476036,0.5,1.333333333,17
10092,4/29/2017,WELLS,4,4,3,476036,1,0.666666667,17
10092,5/14/2017,WELLS,4,4,2.5,476036,0.5,0.666666667,20
10092,5/15/2017,WELLS,4,8,4.5,476036,1,1.333333333,20
10092,7/7/2017,WELLS,4,4,3,476036,1,0.666666667,27
10092,7/8/2017,WELLS,4,8,5,476036,1.5,1.333333333,27
10093,6/12/2017,UNAKWIK INLET,4,12,2,476036,0.5,2,24
10093,6/13/2017,UNAKWIK INLET,4,10,6,476036,1.5,1.666666667,24
10098,4/22/2017,WELLS BAY,4,5,0.5,476036,0,0.833333333,16
10098,4/23/2017,WELLS BAY,4,20,7.5,476036,2,3.333333333,17
10098,4/24/2017,WELLS BAY,4,24,10.5,476036,2.5,4,17
10098,4/25/2017,WELLS BAY,4,23,7,476036,2,3.833333333,17
10098,4/26/2017,WELLS BAY,4,23,5,476036,1.5,3.833333333,17
10098,4/27/2017,WELLS BAY,4,24,6.5,476036,1.5,4,17
10098,4/28/2017,WELLS BAY,4,17,3,476036,1,2.833333333,17
10098,6/15/2017,WELLS BAY,4,11,4,476036,1,1.833333333,24
10098,6/16/2017,WELLS BAY,4,24,11.5,476036,3,4,24
10098,6/17/2017,WELLS BAY,4,23,8.5,476036,2,3.833333333,24
10098,6/18/2017,WELLS BAY,4,10,3.5,476036,1,1.666666667,25
10100,4/20/2017,WELLS BAY,4,12,2,476036,0.5,2,16
10100,4/21/2017,WELLS BAY,4,24,4,476036,1,4,16
10100,4/22/2017,WELLS BAY,4,24,3,476036,1,4,16
10100,6/28/2017,WELLS BAY,4,24,1,476036,0.5,4,26
10100,6/29/2017,WELLS BAY,4,12,1,476036,0.5,2,26
10102,6/24/2017,CEDAR BAY,4,12,5,476036,1.5,2,25
10102,6/25/2017,CEDAR BAY,4,9,9,476036,2.5,1.5,26
10102,6/26/2017,CEDAR BAY,4,13,9,476036,2.5,2.166666667,26
10102,5/8/2017,UNAKWIK INLET,4,12,2,476036,0.5,2,19
10105,6/27/2017,UNAKWIK INLET,4,12,4,476036,1,2,26
10105,6/28/2017,UNAKWIK INLET,4,12,4,476036,1,2,26
10109,4/15/2017,UNAKWIK BAY,4,24,5,476036,1.5,4,15
10109,4/16/2017,UNAKWIK BAY,4,24,5,476036,1.5,4,16
10117,8/15/2017,UNAKWIK,4,6,0.5,476036,0,1,33
10117,8/16/2017,UNAKWIK,4,10,2.25,476036,0.5,1.666666667,33
10117,8/17/2017,UNAKWIK,4,10,4.5,476036,1,1.666666667,33
10128,4/25/2017,UNAKWIK INLET,4,5,1.25,476036,0.5,0.833333333,17
10128,4/26/2017,UNAKWIK INLET,4,24,2,476036,0.5,4,17
10128,4/27/2017,UNAKWIK INLET,4,12,1,476036,0.5,2,17
10128,7/8/2017,UNAKWIK INLET,4,21,1,476036,0.5,3.5,27
10128,7/21/2017,UNAKWIK INLET,4,12,1,476036,0.5,2,29
10128,7/7/2017,UNAKWIK INLET,4,24,1.5,476036,0.5,4,27
10128,7/6/2017,WELLS BAY,4,12,0.5,476036,0,2,27
10130,4/19/2017,UNAKWIK BAY,4,7,2.5,476036,0.5,1.166666667,16
10130,4/20/2017,UNAKWIK BAY,4,12,1,476036,0.5,2,16
10130,4/15/2017,WELLS BAY,4,11,2.5,476036,0.5,1.833333333,15
10130,4/16/2017,WELLS BAY,4,23,9.5,476036,2.5,3.833333333,16
10130,4/17/2017,WELLS BAY,4,18,8,476036,2,3,16
10130,4/18/2017,WELLS BAY,4,18,4,476036,1,3,16
10130,4/19/2017,WELLS BAY,4,12,1,476036,0.5,2,16
10142,6/19/2017,UNAKWIK,4,20,4,476036,1,3.333333333,25
10142,6/20/2017,UNAKWIK,4,22,4,476036,1,3.666666667,25
10142,6/21/2017,UNAKWIK,4,20,2,476036,0.5,3.333333333,25
10142,6/22/2017,UNAKWIK,4,8,1,476036,0.5,1.333333333,25
10152,6/2/2017,UNAKWIK INLET,4,4,2.5,476036,0.5,0.666666667,22
10163,6/15/2017,UNAKWIK INLET,4,72,2.5,476036,0.5,12,24
10163,6/17/2017,UNAKWIK INLET,4,48,1.5,476036,0.5,8,24
10166,7/29/2017,UNAKWIK INLET,4,12,4,476036,1,2,30
10166,7/26/2017,UNAKWIK INLET  5 PICKS,4,24,10,476036,2.5,4,30
10166,7/28/2017,UNAKWIK INLET  5 PICKS,4,24,10,476036,2.5,4,30
10182,8/4/2017,SIWASH ISLAND,4,10,2,476036,0.5,1.666666667,31
10182,8/5/2017,SIWASH ISLAND,4,8,1.5,476036,0.5,1.333333333,31
10186,7/1/2017,WELLS BAY,4,24,1.5,476036,0.5,4,26
10187,5/31/2017,UNAKWIK,4,14,11,476036,3,2.333333333,22
10187,6/1/2017,UNAKWIK,4,12,9,476036,2.5,2,22
10187,6/2/2017,UNAKWIK,4,11,5,476036,1.5,1.833333333,22
10187,6/3/2017,UNAKWIK,4,18,5,476036,1.5,3,22
10187,8/5/2017,UNAKWIK,4,5,4,476036,1,0.833333333,31
10187,8/6/2017,UNAKWIK,4,11,5,476036,1.5,1.833333333,32
10188,6/20/2017,CEDER BAY,4,24,4,476036,1,4,25
10188,6/19/2017,WELLS BAY,4,24,6,476036,1.5,4,25
10196,5/15/2017,CEDAR BAY,4,10,4,476036,1,1.666666667,20
10196,4/16/2017,CEDAR BAY,4,14,4,476036,1,2.333333333,16
10203,6/15/2017,CEDAR BAY,4,16,1.5,476036,0.5,2.666666667,24
10203,4/20/2017,UNAKWIK INLET OSLEN ISLAND,4,16,2.5,476036,0.5,2.666666667,16
10208,8/20/2017,UNAKWIK BAY,4,12,2,476036,0.5,2,34
10208,8/21/2017,UNAKWIK BAY,4,12,2,476036,0.5,2,34
10210,6/3/2017,OLSEN ISLAND,4,12,3,476036,1,2,22
10217,6/15/2017,WELLS BAY,2,12,2,476036,1,1,24
10217,6/16/2017,WELLS BAY,2,12,2,476036,1,1,24
10222,8/6/2017,SIWASH BAY,2,18,2,476036,1,1.5,32
10222,8/7/2017,SIWASH BAY,2,14,0.5,476036,0.5,1.166666667,32
10224,6/22/2017,SIWASH BAY,4,24,3,476036,1,4,25
10226,8/14/2017,WELLS BAY,2,24,0.5,476036,0.5,2,33
10243,7/31/2017,SIWASH BAY MOUTH,4,14,3.5,476036,1,2.333333333,31
10258,7/7/2017,UNAKWIK,2,14,0.4,476036,0,1.166666667,27
10265,4/15/2017,WELLS,4,4,2,476036,0.5,0.666666667,15
10265,4/16/2017,WELLS,4,8,2,476036,0.5,1.333333333,16
10267,4/22/2017,UNAKWIK,4,8,5,476036,1.5,1.333333333,16
10267,4/23/2017,UNAKWIK,4,10,3,476036,1,1.666666667,17
10267,4/15/2017,WELLS BAY,4,4,7,476036,2,0.666666667,15
10267,4/16/2017,WELLS BAY,4,10,3,476036,1,1.666666667,16
10267,5/13/2017,WELLS BAY,4,8,5.5,476036,1.5,1.333333333,19
10267,5/14/2017,WELLS BAY,4,8,5,476036,1.5,1.333333333,20
10267,5/22/2017,WELLS BAY,4,8,6,476036,1.5,1.333333333,21
10267,5/23/2017,WELLS BAY,4,12,2,476036,0.5,2,21
10267,5/26/2017,WELLS BAY,4,10,1.5,476036,0.5,1.666666667,21
10267,5/27/2017,WELLS BAY,4,5,2.5,476036,0.5,0.833333333,21
10267,5/28/2017,WELLS BAY,4,10,5,476036,1.5,1.666666667,22
10267,5/29/2017,WELLS BAY,4,12,2,476036,0.5,2,22
10267,6/24/2017,WELLS BAY,4,12,3,476036,1,2,25
10267,6/25/2017,WELLS BAY,4,8,3.5,476036,1,1.333333333,26
10267,6/26/2017,WELLS BAY,4,12,2.5,476036,0.5,2,26
10270,4/15/2017,UNAKWIK INLET,4,8,8,476036,2,1.333333333,15
10270,4/16/2017,UNAKWIK INLET,4,8,8,476036,2,1.333333333,16
10274,6/4/2017,OSLEN ISLAND,4,12,1,476036,0.5,2,23
10274,6/2/2017,SIWASH BAY,4,4,2,476036,0.5,0.666666667,22
10274,6/3/2017,SIWASH BAY,4,18,3,476036,1,3,22
10291,4/29/2017,UNAKWIK BAY,4,6,3,476036,1,1,17
10291,4/30/2017,UNAKWIK BAY,4,21,6,476036,1.5,3.5,18
10291,7/21/2017,UNAKWIK BAY,4,10,2,476036,0.5,1.666666667,29
10291,7/22/2017,UNAKWIK BAY,4,19,6,476036,1.5,3.166666667,29
10295,4/15/2017,UNAKWIK,4,24,5,476036,1.5,4,15
10295,4/16/2017,UNAKWIK,4,24,4,476036,1,4,16
10295,4/17/2017,UNAKWIK,4,24,4,476036,1,4,16
10295,4/18/2017,UNAKWIK,4,24,5,476036,1.5,4,16
10295,4/19/2017,UNAKWIK,4,12,2,476036,0.5,2,16
10296,4/15/2017,UNAKWIK,4,12,6,476036,1.5,2,15
10296,4/16/2017,UNAKWIK,4,12,7,476036,2,2,16
10296,4/17/2017,UNAKWIK,4,12,6,476036,1.5,2,16
10296,4/18/2017,UNAKWIK,4,15,1,476036,0.5,2.5,16
10304,7/3/2017,MUELLER COVE,4,12,13,476036,3.5,2,27
10304,6/16/2017,UNAKWIK BAY,4,8,5,476036,1.5,1.333333333,24
10304,6/23/2017,UNAKWIK BAY,4,12,4,476036,1,2,25
10304,7/2/2017,UNAKWIK BAY,4,12,2,476036,0.5,2,27
10305,4/22/2017,SIWASH,4,23,2,476036,0.5,3.833333333,16
10305,4/21/2017,SIWASH BAY,4,23,2,476036,0.5,3.833333333,16
10311,4/15/2017,UNAKWIK INLET,3,8,4,476036,1.5,1,15
10319,4/15/2017,UNAKWIK INLET,4,6,6,476036,1.5,1,15
10319,4/16/2017,UNAKWIK INLET,4,8,6,476036,1.5,1.333333333,16
10319,4/29/2017,UNAKWIK INLET,4,4,3,476036,1,0.666666667,17
10319,4/30/2017,UNAKWIK INLET,4,8,5,476036,1.5,1.333333333,18
10339,4/28/2017,WELLS BAY,4,24,4.5,476036,1,4,17
10339,4/29/2017,WELLS BAY,4,10,10.5,476036,2.5,1.666666667,17
10339,4/30/2017,WELLS BAY,4,10,3,476036,1,1.666666667,18
10339,5/14/2017,WELLS BAY,4,24,4,476036,1,4,20
10344,6/21/2017,WELLS BAY,4,6,10,476036,2.5,1,25
10344,6/22/2017,WELLS BAY,4,12,11,476036,3,2,25
10344,6/23/2017,WELLS BAY,4,12,6,476036,1.5,2,25
10353,4/15/2017,WELLS BAY,4,4,1.5,476036,0.5,0.666666667,15
10353,4/16/2017,WELLS BAY,4,12,6,476036,1.5,2,16
10353,4/17/2017,WELLS BAY,4,12,5,476036,1.5,2,16
10360,4/15/2017,HEAD OF WELLS BAY,4,19,7,476036,2,3.166666667,15
10360,4/16/2017,HEAD OF WELLS BAY,4,14,7,476036,2,2.333333333,16
10362,5/31/2017,WELLS BAY,4,24,2,476036,0.5,4,22
10362,6/1/2017,WELLS BAY,4,24,2,476036,0.5,4,22
10362,6/2/2017,WELLS BAY,4,24,2,476036,0.5,4,22
10362,6/3/2017,WELLS BAY,4,24,2,476036,0.5,4,22
10362,6/5/2017,WELLS BAY,4,24,3,476036,1,4,23
10362,6/6/2017,WELLS BAY,4,24,1,476036,0.5,4,23
10363,5/14/2017,UNAKWICK,4,12,1,476036,0.5,2,20
10365,4/15/2017,UNAKWIK,4,6,2,476036,0.5,1,15
10365,4/16/2017,UNAKWIK,4,16,3,476036,1,2.666666667,16
10365,4/22/2017,UNAKWIK,4,12,2,476036,0.5,2,16
